,CT1,CT2,CT3,CT4,CT5
x_cont1587,0.0,0.0,0.0,0.0,0.0
x_cont1588,0.0,0.0,0.0,0.0,0.0
x_cont1589,0.0,0.0,0.0,0.0,0.0
x_cont1590,0.0,0.0,0.0,0.0,0.0
x_cont1591,0.0,0.0,0.0,0.0,0.0
x_cont1592,0.0,0.0,0.0,0.0,0.0
x_cont1593,0.0,0.0,0.0,0.0,0.0
x_cont1594,0.0,0.0,0.0,0.0,0.0
x_cont1595,0.0,0.0,0.0,0.0,0.0
x_cont1596,0.0,0.0,0.0,0.0,0.0
x_cont1597,0.0,0.0,0.0,0.0,0.0
x_cont1598,0.0,0.0,0.0,0.0,0.0
x_cont1599,0.0,0.0,0.0,0.0,0.0
x_cont1600,0.0,0.0,0.0,0.0,0.0
x_cont1601,0.0,0.0,0.0,0.0,0.0
x_cont1602,0.0,0.0,0.0,0.0,0.0
x_cont1603,0.0,0.0,0.0,0.0,0.0
x_cont1604,0.0,0.0,0.0,0.0,0.0
x_cont1605,0.0,0.0,0.0,0.0,0.0
x_cont1606,0.0,0.0,0.0,0.0,0.0
x_cont1607,0.0,0.0,0.0,0.0,0.0
x_cont1608,0.0,0.0,0.0,0.0,0.0
x_cont1609,0.0,0.0,0.0,0.0,0.0
x_cont1610,0.0,0.0,0.0,0.0,0.0
x_cont1611,0.0,0.0,0.0,0.0,0.0
x_cont1612,0.0,0.0,0.0,0.0,0.0
x_cont1613,0.0,0.0,0.0,0.0,0.0
x_cont1614,0.0,0.0,0.0,0.0,0.0
x_cont1615,0.0,0.0,0.0,0.0,0.0
x_cont1616,0.0,0.0,0.0,0.0,0.0
x_cont1617,0.0,0.0,0.0,0.0,0.0
x_cont1618,0.0,0.0,0.0,0.0,0.0
x_cont1619,0.0,0.0,0.0,0.0,0.0
x_cont1620,0.0,0.0,0.0,0.0,0.0
x_cont1621,0.0,0.0,0.0,0.0,0.0
x_cont1622,0.0,0.0,0.0,0.0,0.0
x_cont1623,0.0,0.0,0.0,0.0,0.0
x_cont1624,0.0,0.0,0.0,0.0,0.0
x_cont1625,0.0,0.0,0.0,0.0,0.0
x_cont1626,0.0,0.0,0.0,0.0,0.0
x_cont1627,0.0,0.0,0.0,0.0,0.0
x_cont1628,0.0,0.0,0.0,0.0,0.0
x_cont1629,0.0,0.0,0.0,0.0,0.0
x_cont1630,0.0,0.0,0.0,0.0,0.0
x_cont1631,0.0,0.0,0.0,0.0,0.0
x_cont1632,0.0,0.0,0.0,0.0,0.0
x_cont1633,0.0,0.0,0.0,0.0,0.0
x_cont1634,0.0,0.0,0.0,0.0,0.0
x_cont1635,0.0,0.0,0.0,0.0,0.0
x_cont1636,0.0,0.0,0.0,0.0,0.0
x_cont1637,0.0,0.0,0.0,0.0,0.0
x_cont1638,0.0,0.0,0.0,0.0,0.0
x_cont1639,0.0,0.0,0.0,0.0,0.0
x_cont1640,0.0,0.0,0.0,0.0,0.0
x_cont1641,0.0,0.0,0.0,0.0,0.0
x_cont1642,0.0,0.0,0.0,0.0,0.0
x_cont1643,0.0,0.0,0.0,0.0,0.0
x_cont1644,0.0,0.0,0.0,0.0,0.0
x_cont1645,0.0,0.0,0.0,0.0,0.0
x_cont1646,0.0,0.0,0.0,0.0,0.0
x_cont1647,0.0,0.0,0.0,0.0,0.0
x_cont1648,0.0,0.0,0.0,0.0,0.0
x_cont1649,0.0,0.0,0.0,0.0,0.0
x_cont1650,0.0,0.0,0.0,0.0,0.0
x_cont1651,0.0,0.0,0.0,0.0,0.0
x_cont1652,0.0,0.0,0.0,0.0,0.0
x_cont1653,0.0,0.0,0.0,0.0,0.0
x_cont1654,0.0,0.0,0.0,0.0,0.0
x_cont1655,0.0,0.0,0.0,0.0,0.0
x_cont1656,0.0,0.0,0.0,0.0,0.0
x_cont1657,0.0,0.0,0.0,0.0,0.0
x_cont1658,0.0,0.0,0.0,0.0,0.0
x_cont1659,0.0,0.0,0.0,0.0,0.0
x_cont1660,0.0,0.0,0.0,0.0,0.0
x_cont1661,0.0,0.0,0.0,0.0,0.0
x_cont1662,0.0,0.0,0.0,0.0,0.0
x_cont1663,0.0,0.0,0.0,0.0,0.0
x_cont1664,0.0,0.0,0.0,0.0,0.0
x_cont1665,0.0,0.0,0.0,0.0,0.0
x_cont1666,0.0,0.0,0.0,0.0,0.0
x_cont1667,0.0,0.0,0.0,0.0,0.0
x_cont1668,0.0,0.0,0.0,0.0,0.0
x_cont1669,0.0,0.0,0.0,0.0,0.0
x_cont1670,0.0,0.0,0.0,0.0,0.0
x_cont1671,0.0,0.0,0.0,0.0,0.0
x_cont1672,0.0,0.0,0.0,0.0,0.0
x_cont1673,0.0,0.0,0.0,0.0,0.0
x_cont1674,0.0,0.0,0.0,0.0,0.0
x_cont1675,0.0,0.0,0.0,0.0,0.0
x_cont1676,0.0,0.0,0.0,0.0,0.0
x_cont1677,0.0,0.0,0.0,0.0,0.0
x_cont1678,0.0,0.0,0.0,0.0,0.0
x_cont1679,0.0,0.0,0.0,0.0,0.0
x_cont1680,0.0,0.0,0.0,0.0,0.0
x_cont1681,0.0,0.0,0.0,0.0,0.0
x_cont1682,0.0,0.0,0.0,0.0,0.0
x_cont1683,0.0,0.0,0.0,0.0,0.0
x_cont1684,0.0,0.0,0.0,0.0,0.0
x_cont1685,0.0,0.0,0.0,0.0,0.0
x_cont1686,0.0,0.0,0.0,0.0,0.0
x_cont1687,0.0,0.0,0.0,0.0,0.0
x_cont1688,0.0,0.0,0.0,0.0,0.0
x_cont1689,0.0,0.0,0.0,0.0,0.0
x_cont1690,0.0,0.0,0.0,0.0,0.0
x_cont1691,0.0,0.0,0.0,0.0,0.0
x_cont1692,0.0,0.0,0.0,0.0,0.0
x_cont1693,0.0,0.0,0.0,0.0,0.0
x_cont1694,0.0,0.0,0.0,0.0,0.0
x_cont1695,0.0,0.0,0.0,0.0,0.0
x_cont1696,0.0,0.0,0.0,0.0,0.0
x_cont1697,0.0,0.0,0.0,0.0,0.0
x_cont1698,0.0,0.0,0.0,0.0,0.0
x_cont1699,0.0,0.0,0.0,0.0,0.0
x_cont1700,0.0,0.0,0.0,0.0,0.0
x_cont1701,0.0,0.0,0.0,0.0,0.0
x_cont1702,0.0,0.0,0.0,0.0,0.0
x_cont1703,0.0,0.0,0.0,0.0,0.0
x_cont1704,0.0,0.0,0.0,0.0,0.0
x_cont1705,0.0,0.0,0.0,0.0,0.0
x_cont1706,0.0,0.0,0.0,0.0,0.0
x_cont1707,0.0,0.0,0.0,0.0,0.0
x_cont1708,0.0,0.0,0.0,0.0,0.0
x_cont1709,0.0,0.0,0.0,0.0,0.0
x_cont1710,0.0,0.0,0.0,0.0,0.0
x_cont1711,0.0,0.0,0.0,0.0,0.0
x_cont1712,0.0,0.0,0.0,0.0,0.0
x_cont1713,0.0,0.0,0.0,0.0,0.0
x_cont1714,0.0,0.0,0.0,0.0,0.0
x_cont1715,0.0,0.0,0.0,0.0,0.0
x_cont1716,0.0,0.0,0.0,0.0,0.0
x_cont1717,0.0,0.0,0.0,0.0,0.0
x_cont1718,0.0,0.0,0.0,0.0,0.0
x_cont1719,0.0,0.0,0.0,0.0,0.0
x_cont1720,0.0,0.0,0.0,0.0,0.0
x_cont1721,0.0,0.0,0.0,0.0,0.0
x_cont1722,0.0,0.0,0.0,0.0,0.0
x_cont1723,0.0,0.0,0.0,0.0,0.0
x_cont1724,0.0,0.0,0.0,0.0,0.0
x_cont1725,0.0,0.0,0.0,0.0,0.0
x_cont1726,0.0,0.0,0.0,0.0,0.0
x_cont1727,0.0,0.0,0.0,0.0,0.0
x_cont1728,0.0,0.0,0.0,0.0,0.0
x_cont1729,0.0,0.0,0.0,0.0,0.0
x_cont1730,0.0,0.0,0.0,0.0,0.0
x_cont1731,0.0,0.0,0.0,0.0,0.0
x_cont1732,0.0,0.0,0.0,0.0,0.0
x_cont1733,0.0,0.0,0.0,0.0,0.0
x_cont1734,0.0,0.0,0.0,0.0,0.0
x_cont1735,0.0,0.0,0.0,0.0,0.0
x_cont1736,0.0,0.0,0.0,0.0,0.0
x_cont1737,0.0,0.0,0.0,0.0,0.0
x_cont1738,0.0,0.0,0.0,0.0,0.0
x_cont1739,0.0,0.0,0.0,0.0,0.0
x_cont1740,0.0,0.0,0.0,0.0,0.0
x_cont1741,0.0,0.0,0.0,0.0,0.0
x_cont1742,0.0,0.0,0.0,0.0,0.0
x_cont1743,0.0,0.0,0.0,0.0,0.0
x_cont1744,0.0,0.0,0.0,0.0,0.0
x_cont1745,0.0,0.0,0.0,0.0,0.0
x_cont1746,0.0,0.0,0.0,0.0,0.0
x_cont1747,0.0,0.0,0.0,0.0,0.0
x_cont1748,0.0,0.0,0.0,0.0,0.0
x_cont1749,0.0,0.0,0.0,0.0,0.0
x_cont1750,0.0,0.0,0.0,0.0,0.0
x_cont1751,0.0,0.0,0.0,0.0,0.0
x_cont1752,0.0,0.0,0.0,0.0,0.0
x_cont1753,0.0,0.0,0.0,0.0,0.0
x_cont1754,0.0,0.0,0.0,0.0,0.0
x_cont1755,0.0,0.0,0.0,0.0,0.0
x_cont1756,0.0,0.0,0.0,0.0,0.0
x_cont1757,0.0,0.0,0.0,0.0,0.0
x_cont1758,0.0,0.0,0.0,0.0,0.0
x_cont1759,0.0,0.0,0.0,0.0,0.0
x_cont1760,0.0,0.0,0.0,0.0,0.0
x_cont1761,0.0,0.0,0.0,0.0,0.0
x_cont1762,0.0,0.0,0.0,0.0,0.0
x_cont1763,0.0,0.0,0.0,0.0,0.0
x_cont1764,0.0,0.0,0.0,0.0,0.0
x_cont1765,0.0,0.0,0.0,0.0,0.0
x_cont1766,0.0,0.0,0.0,0.0,0.0
x_cont1767,0.0,0.0,0.0,0.0,0.0
x_cont1768,0.0,0.0,0.0,0.0,0.0
x_cont1769,0.0,0.0,0.0,0.0,0.0
x_cont1770,0.0,0.0,0.0,0.0,0.0
x_cont1771,0.0,0.0,0.0,0.0,0.0
x_cont1772,0.0,0.0,0.0,0.0,0.0
x_cont1773,0.0,0.0,0.0,0.0,0.0
x_cont1774,0.0,0.0,0.0,0.0,0.0
x_cont1775,0.0,0.0,0.0,0.0,0.0
x_cont1776,0.0,0.0,0.0,0.0,0.0
x_cont1777,0.0,0.0,0.0,0.0,0.0
x_cont1778,0.0,0.0,0.0,0.0,0.0
x_cont1779,0.0,0.0,0.0,0.0,0.0
x_cont1780,0.0,0.0,0.0,0.0,0.0
x_cont1781,0.0,0.0,0.0,0.0,0.0
x_cont1782,0.0,0.0,0.0,0.0,0.0
x_cont1783,0.0,0.0,0.0,0.0,0.0
x_cont1784,0.0,0.0,0.0,0.0,0.0
x_cont1785,0.0,0.0,0.0,0.0,0.0
x_cont1786,0.0,0.0,0.0,0.0,0.0
x_cont1787,0.0,0.0,0.0,0.0,0.0
x_cont1788,0.0,0.0,0.0,0.0,0.0
x_cont1789,0.0,0.0,0.0,0.0,0.0
x_cont1790,0.0,0.0,0.0,0.0,0.0
x_cont1791,0.0,0.0,0.0,0.0,0.0
x_cont1792,0.0,0.0,0.0,0.0,0.0
x_cont1793,0.0,0.0,0.0,0.0,0.0
x_cont1794,0.0,0.0,0.0,0.0,0.0
x_cont1795,0.0,0.0,0.0,0.0,0.0
x_cont1796,0.0,0.0,0.0,0.0,0.0
x_cont1797,0.0,0.0,0.0,0.0,0.0
x_cont1798,0.0,0.0,0.0,0.0,0.0
x_cont1799,0.0,0.0,0.0,0.0,0.0
x_cont1800,0.0,0.0,0.0,0.0,0.0
x_cont1801,0.0,0.0,0.0,0.0,0.0
x_cont1802,0.0,0.0,0.0,0.0,0.0
x_cont1803,0.0,0.0,0.0,0.0,0.0
x_cont1804,0.0,0.0,0.0,0.0,0.0
x_cont1805,0.0,0.0,0.0,0.0,0.0
x_cont1806,0.0,0.0,0.0,0.0,0.0
x_cont1807,0.0,0.0,0.0,0.0,0.0
x_cont1808,0.0,0.0,0.0,0.0,0.0
x_cont1809,0.0,0.0,0.0,0.0,0.0
x_cont1810,0.0,0.0,0.0,0.0,0.0
x_cont1811,0.0,0.0,0.0,0.0,0.0
x_cont1812,0.0,0.0,0.0,0.0,0.0
x_cont1813,0.0,0.0,0.0,0.0,0.0
x_cont1814,0.0,0.0,0.0,0.0,0.0
x_cont1815,0.0,0.0,0.0,0.0,0.0
x_cont1816,0.0,0.0,0.0,0.0,0.0
x_cont1817,0.0,0.0,0.0,0.0,0.0
x_cont1818,0.0,0.0,0.0,0.0,0.0
x_cont1819,0.0,0.0,0.0,0.0,0.0
x_cont1820,0.0,0.0,0.0,0.0,0.0
x_cont1821,0.0,0.0,0.0,0.0,0.0
x_cont1822,0.0,0.0,0.0,0.0,0.0
x_cont1823,0.0,0.0,0.0,0.0,0.0
x_cont1824,0.0,0.0,0.0,0.0,0.0
x_cont1825,0.0,0.0,0.0,0.0,0.0
x_cont1826,0.0,0.0,0.0,0.0,0.0
x_cont1827,0.0,0.0,0.0,0.0,0.0
x_cont1828,0.0,0.0,0.0,0.0,0.0
x_cont1829,0.0,0.0,0.0,0.0,0.0
x_cont1830,0.0,0.0,0.0,0.0,0.0
x_cont1831,0.0,0.0,0.0,0.0,0.0
x_cont1832,0.0,0.0,0.0,0.0,0.0
x_cont1833,0.0,0.0,0.0,0.0,0.0
x_cont1834,0.0,0.0,0.0,0.0,0.0
x_cont1835,0.0,0.0,0.0,0.0,0.0
x_cont1836,0.0,0.0,0.0,0.0,0.0
x_cont1837,0.0,0.0,0.0,0.0,0.0
x_cont1838,0.0,0.0,0.0,0.0,0.0
x_cont1839,0.0,0.0,0.0,0.0,0.0
x_cont1840,0.0,0.0,0.0,0.0,0.0
x_cont1841,0.0,0.0,0.0,0.0,0.0
x_cont1842,0.0,0.0,0.0,0.0,0.0
x_cont1843,0.0,0.0,0.0,0.0,0.0
x_cont1844,0.0,0.0,0.0,0.0,0.0
x_cont1845,0.0,0.0,0.0,0.0,0.0
x_cont1846,0.0,0.0,0.0,0.0,0.0
x_cont1847,0.0,0.0,0.0,0.0,0.0
x_cont1848,0.0,0.0,0.0,0.0,0.0
x_cont1849,0.0,0.0,0.0,0.0,0.0
x_cont1850,0.0,0.0,0.0,0.0,0.0
x_cont1851,0.0,0.0,0.0,0.0,0.0
x_cont1852,0.0,0.0,0.0,0.0,0.0
x_cont1853,0.0,0.0,0.0,0.0,0.0
x_cont1854,0.0,0.0,0.0,0.0,0.0
x_cont1855,0.0,0.0,0.0,0.0,0.0
x_cont1856,0.0,0.0,0.0,0.0,0.0
x_cont1857,0.0,0.0,0.0,0.0,0.0
x_cont1858,0.0,0.0,0.0,0.0,0.0
x_cont1859,0.0,0.0,0.0,0.0,0.0
x_cont1860,0.0,0.0,0.0,0.0,0.0
x_cont1861,0.0,0.0,0.0,0.0,0.0
x_cont1862,0.0,0.0,0.0,0.0,0.0
x_cont1863,0.0,0.0,0.0,0.0,0.0
x_cont1864,0.0,0.0,0.0,0.0,0.0
x_cont1865,0.0,0.0,0.0,0.0,0.0
x_cont1866,0.0,0.0,0.0,0.0,0.0
x_cont1867,0.0,0.0,0.0,0.0,0.0
x_cont1868,0.0,0.0,0.0,0.0,0.0
x_cont1869,0.0,0.0,0.0,0.0,0.0
x_cont1870,0.0,0.0,0.0,0.0,0.0
x_cont1871,0.0,0.0,0.0,0.0,0.0
x_cont1872,0.0,0.0,0.0,0.0,0.0
x_cont1873,0.0,0.0,0.0,0.0,0.0
x_cont1874,0.0,0.0,0.0,0.0,0.0
x_cont1875,0.0,0.0,0.0,0.0,0.0
x_cont1876,0.0,0.0,0.0,0.0,0.0
x_cont1877,0.0,0.0,0.0,0.0,0.0
x_cont1878,0.0,0.0,0.0,0.0,0.0
x_cont1879,0.0,0.0,0.0,0.0,0.0
x_cont1880,0.0,0.0,0.0,0.0,0.0
x_cont1881,0.0,0.0,0.0,0.0,0.0
x_cont1882,0.0,0.0,0.0,0.0,0.0
x_cont1883,0.0,0.0,0.0,0.0,0.0
x_cont1884,0.0,0.0,0.0,0.0,0.0
x_cont1885,0.0,0.0,0.0,0.0,0.0
x_cont1886,0.0,0.0,0.0,0.0,0.0
x_cont1887,0.0,0.0,0.0,0.0,0.0
x_cont1888,0.0,0.0,0.0,0.0,0.0
x_cont1889,0.0,0.0,0.0,0.0,0.0
x_cont1890,0.0,0.0,0.0,0.0,0.0
x_cont1891,0.0,0.0,0.0,0.0,0.0
x_cont1892,0.0,0.0,0.0,0.0,0.0
x_cont1893,0.0,0.0,0.0,0.0,0.0
x_cont1894,0.0,0.0,0.0,0.0,0.0
x_cont1895,0.0,0.0,0.0,0.0,0.0
x_cont1896,0.0,0.0,0.0,0.0,0.0
x_cont1897,0.0,0.0,0.0,0.0,0.0
x_cont1898,0.0,0.0,0.0,0.0,0.0
x_cont1899,0.0,0.0,0.0,0.0,0.0
x_cont1900,0.0,0.0,0.0,0.0,0.0
x_cont1901,0.0,0.0,0.0,0.0,0.0
x_cont1902,0.0,0.0,0.0,0.0,0.0
x_cont1903,0.0,0.0,0.0,0.0,0.0
x_cont1904,0.0,0.0,0.0,0.0,0.0
x_cont1905,0.0,0.0,0.0,0.0,0.0
x_cont1906,0.0,0.0,0.0,0.0,0.0
x_cont1907,0.0,0.0,0.0,0.0,0.0
x_cont1908,0.0,0.0,0.0,0.0,0.0
x_cont1909,0.0,0.0,0.0,0.0,0.0
x_cont1910,0.0,0.0,0.0,0.0,0.0
x_cont1911,0.0,0.0,0.0,0.0,0.0
x_cont1912,0.0,0.0,0.0,0.0,0.0
x_cont1913,0.0,0.0,0.0,0.0,0.0
x_cont1914,0.0,0.0,0.0,0.0,0.0
x_cont1915,0.0,0.0,0.0,0.0,0.0
x_cont1916,0.0,0.0,0.0,0.0,0.0
x_cont1917,0.0,0.0,0.0,0.0,0.0
x_cont1918,0.0,0.0,0.0,0.0,0.0
x_cont1919,0.0,0.0,0.0,0.0,0.0
x_cont1920,0.0,0.0,0.0,0.0,0.0
x_cont1921,0.0,0.0,0.0,0.0,0.0
x_cont1922,0.0,0.0,0.0,0.0,0.0
x_cont1923,0.0,0.0,0.0,0.0,0.0
x_cont1924,0.0,0.0,0.0,0.0,0.0
x_cont1925,0.0,0.0,0.0,0.0,0.0
x_cont1926,0.0,0.0,0.0,0.0,0.0
x_cont1927,0.0,0.0,0.0,0.0,0.0
x_cont1928,0.0,0.0,0.0,0.0,0.0
x_cont1929,0.0,0.0,0.0,0.0,0.0
x_cont1930,0.0,0.0,0.0,0.0,0.0
x_cont1931,0.0,0.0,0.0,0.0,0.0
x_cont1932,0.0,0.0,0.0,0.0,0.0
x_cont1933,0.0,0.0,0.0,0.0,0.0
x_cont1934,0.0,0.0,0.0,0.0,0.0
x_cont1935,0.0,0.0,0.0,0.0,0.0
x_cont1936,0.0,0.0,0.0,0.0,0.0
x_cont1937,0.0,0.0,0.0,0.0,0.0
x_cont1938,0.0,0.0,0.0,0.0,0.0
x_cont1939,0.0,0.0,0.0,0.0,0.0
x_cont1940,0.0,0.0,0.0,0.0,0.0
x_cont1941,0.0,0.0,0.0,0.0,0.0
x_cont1942,0.0,0.0,0.0,0.0,0.0
x_cont1943,0.0,0.0,0.0,0.0,0.0
x_cont1944,0.0,0.0,0.0,0.0,0.0
x_cont1945,0.0,0.0,0.0,0.0,0.0
x_cont1946,0.0,0.0,0.0,0.0,0.0
x_cont1947,0.0,0.0,0.0,0.0,0.0
x_cont1948,0.0,0.0,0.0,0.0,0.0
x_cont1949,0.0,0.0,0.0,0.0,0.0
x_cont1950,0.0,0.0,0.0,0.0,0.0
x_cont1951,0.0,0.0,0.0,0.0,0.0
x_cont1952,0.0,0.0,0.0,0.0,0.0
x_cont1953,0.0,0.0,0.0,0.0,0.0
x_cont1954,0.0,0.0,0.0,0.0,0.0
x_cont1955,0.0,0.0,0.0,0.0,0.0
x_cont1956,0.0,0.0,0.0,0.0,0.0
x_cont1957,0.0,0.0,0.0,0.0,0.0
x_cont1958,0.0,0.0,0.0,0.0,0.0
x_cont1959,0.0,0.0,0.0,0.0,0.0
x_cont1960,0.0,0.0,0.0,0.0,0.0
x_cont1961,0.0,0.0,0.0,0.0,0.0
x_cont1962,0.0,0.0,0.0,0.0,0.0
x_cont1963,0.0,0.0,0.0,0.0,0.0
x_cont1964,0.0,0.0,0.0,0.0,0.0
x_cont1965,0.0,0.0,0.0,0.0,0.0
x_cont1966,0.0,0.0,0.0,0.0,0.0
x_cont1967,0.0,0.0,0.0,0.0,0.0
x_cont1968,0.0,0.0,0.0,0.0,0.0
x_cont1969,0.0,0.0,0.0,0.0,0.0
x_cont1970,0.0,0.0,0.0,0.0,0.0
x_cont1971,0.0,0.0,0.0,0.0,0.0
x_cont1972,0.0,0.0,0.0,0.0,0.0
x_cont1973,0.0,0.0,0.0,0.0,0.0
x_cont1974,0.0,0.0,0.0,0.0,0.0
x_cont1975,0.0,0.0,0.0,0.0,0.0
x_cont1976,0.0,0.0,0.0,0.0,0.0
x_cont1977,0.0,0.0,0.0,0.0,0.0
x_cont1978,0.0,0.0,0.0,0.0,0.0
x_cont1979,0.0,0.0,0.0,0.0,0.0
x_cont1980,0.0,0.0,0.0,0.0,0.0
x_cont1981,0.0,0.0,0.0,0.0,0.0
x_cont1982,0.0,0.0,0.0,0.0,0.0
x_cont1983,0.0,0.0,0.0,0.0,0.0
x_cont1984,0.0,0.0,0.0,0.0,0.0
x_cont1985,0.0,0.0,0.0,0.0,0.0
x_cont1986,0.0,0.0,0.0,0.0,0.0
x_cont1987,0.0,0.0,0.0,0.0,0.0
x_cont1988,0.0,0.0,0.0,0.0,0.0
x_cont1989,0.0,0.0,0.0,0.0,0.0
x_cont1990,0.0,0.0,0.0,0.0,0.0
x_cont1991,0.0,0.0,0.0,0.0,0.0
x_cont1992,0.0,0.0,0.0,0.0,0.0
x_cont1993,0.0,0.0,0.0,0.0,0.0
x_cont1994,0.0,0.0,0.0,0.0,0.0
x_cont1995,0.0,0.0,0.0,0.0,0.0
x_cont1996,0.0,0.0,0.0,0.0,0.0
x_cont1997,0.0,0.0,0.0,0.0,0.0
x_cont1998,0.0,0.0,0.0,0.0,0.0
x_cont1999,0.0,0.0,0.0,0.0,0.0
x_cont2000,0.0,0.0,0.0,0.0,0.0
x_cont2001,0.0,0.0,0.0,0.0,0.0
x_cont2002,0.0,0.0,0.0,0.0,0.0
x_cont2003,0.0,0.0,0.0,0.0,0.0
x_cont2004,0.0,0.0,0.0,0.0,0.0
x_cont2005,0.0,0.0,0.0,0.0,0.0
x_cont2006,0.0,0.0,0.0,0.0,0.0
x_cont2007,0.0,0.0,0.0,0.0,0.0
x_cont2008,0.0,0.0,0.0,0.0,0.0
x_cont2009,0.0,0.0,0.0,0.0,0.0
x_cont2010,0.0,0.0,0.0,0.0,0.0
x_cont2011,0.0,0.0,0.0,0.0,0.0
x_cont2012,0.0,0.0,0.0,0.0,0.0
x_cont2013,0.0,0.0,0.0,0.0,0.0
x_cont2014,0.0,0.0,0.0,0.0,0.0
x_cont2015,0.0,0.0,0.0,0.0,0.0
x_cont2016,0.0,0.0,0.0,0.0,0.0
x_cont2017,0.0,0.0,0.0,0.0,0.0
x_cont2018,0.0,0.0,0.0,0.0,0.0
x_cont2019,0.0,0.0,0.0,0.0,0.0
x_cont2020,0.0,0.0,0.0,0.0,0.0
x_cont2021,0.0,0.0,0.0,0.0,0.0
x_cont2022,0.0,0.0,0.0,0.0,0.0
x_cont2023,0.0,0.0,0.0,0.0,0.0
x_cont2024,0.0,0.0,0.0,0.0,0.0
x_cont2025,0.0,0.0,0.0,0.0,0.0
x_cont2026,0.0,0.0,0.0,0.0,0.0
x_cont2027,0.0,0.0,0.0,0.0,0.0
x_cont2028,0.0,0.0,0.0,0.0,0.0
x_cont2029,0.0,0.0,0.0,0.0,0.0
x_cont2030,0.0,0.0,0.0,0.0,0.0
x_cont2031,0.0,0.0,0.0,0.0,0.0
x_cont2032,0.0,0.0,0.0,0.0,0.0
x_cont2033,0.0,0.0,0.0,0.0,0.0
x_cont2034,0.0,0.0,0.0,0.0,0.0
x_cont2035,0.0,0.0,0.0,0.0,0.0
x_cont2036,0.0,0.0,0.0,0.0,0.0
x_cont2037,0.0,0.0,0.0,0.0,0.0
x_cont2038,0.0,0.0,0.0,0.0,0.0
x_cont2039,0.0,0.0,0.0,0.0,0.0
x_cont2040,0.0,0.0,0.0,0.0,0.0
x_cont2041,0.0,0.0,0.0,0.0,0.0
x_cont2042,0.0,0.0,0.0,0.0,0.0
x_cont2043,0.0,0.0,0.0,0.0,0.0
x_cont2044,0.0,0.0,0.0,0.0,0.0
x_cont2045,0.0,0.0,0.0,0.0,0.0
x_cont2046,0.0,0.0,0.0,0.0,0.0
x_cont2047,0.0,0.0,0.0,0.0,0.0
x_cont2048,0.0,0.0,0.0,0.0,0.0
x_cont2049,0.0,0.0,0.0,0.0,0.0
x_cont2050,0.0,0.0,0.0,0.0,0.0
x_cont2051,0.0,0.0,0.0,0.0,0.0
x_cont2052,0.0,0.0,0.0,0.0,0.0
x_cont2053,0.0,0.0,0.0,0.0,0.0
x_cont2054,0.0,0.0,0.0,0.0,0.0
x_cont2055,0.0,0.0,0.0,0.0,0.0
x_cont2056,0.0,0.0,0.0,0.0,0.0
x_cont2057,0.0,0.0,0.0,0.0,0.0
x_cont2058,0.0,0.0,0.0,0.0,0.0
x_cont2059,0.0,0.0,0.0,0.0,0.0
x_cont2060,0.0,0.0,0.0,0.0,0.0
x_cont2061,0.0,0.0,0.0,0.0,0.0
x_cont2062,0.0,0.0,0.0,0.0,0.0
x_cont2063,0.0,0.0,0.0,0.0,0.0
x_cont2064,0.0,0.0,0.0,0.0,0.0
x_cont2065,0.0,0.0,0.0,0.0,0.0
x_cont2066,0.0,0.0,0.0,0.0,0.0
x_cont2067,0.0,0.0,0.0,0.0,0.0
x_cont2068,0.0,0.0,0.0,0.0,0.0
x_cont2069,0.0,0.0,0.0,0.0,0.0
x_cont2070,0.0,0.0,0.0,0.0,0.0
x_cont2071,0.0,0.0,0.0,0.0,0.0
x_cont2072,0.0,0.0,0.0,0.0,0.0
x_cont2073,0.0,0.0,0.0,0.0,0.0
x_cont2074,0.0,0.0,0.0,0.0,0.0
x_cont2075,0.0,0.0,0.0,0.0,0.0
x_cont2076,0.0,0.0,0.0,0.0,0.0
x_cont2077,0.0,0.0,0.0,0.0,0.0
x_cont2078,0.0,0.0,0.0,0.0,0.0
x_cont2079,0.0,0.0,0.0,0.0,0.0
x_cont2080,0.0,0.0,0.0,0.0,0.0
x_cont2081,0.0,0.0,0.0,0.0,0.0
x_cont2082,0.0,0.0,0.0,0.0,0.0
x_cont2083,0.0,0.0,0.0,0.0,0.0
x_cont2084,0.0,0.0,0.0,0.0,0.0
x_cont2085,0.0,0.0,0.0,0.0,0.0
x_cont2086,0.0,0.0,0.0,0.0,0.0
x_cont2087,0.0,0.0,0.0,0.0,0.0
x_cont2088,0.0,0.0,0.0,0.0,0.0
x_cont2089,0.0,0.0,0.0,0.0,0.0
x_cont2090,0.0,0.0,0.0,0.0,0.0
x_cont2091,0.0,0.0,0.0,0.0,0.0
x_cont2092,0.0,0.0,0.0,0.0,0.0
x_cont2093,0.0,0.0,0.0,0.0,0.0
x_cont2094,0.0,0.0,0.0,0.0,0.0
x_cont2095,0.0,0.0,0.0,0.0,0.0
x_cont2096,0.0,0.0,0.0,0.0,0.0
x_cont2097,0.0,0.0,0.0,0.0,0.0
x_cont2098,0.0,0.0,0.0,0.0,0.0
x_cont2099,0.0,0.0,0.0,0.0,0.0
x_cont2100,0.0,0.0,0.0,0.0,0.0
x_cont2101,0.0,0.0,0.0,0.0,0.0
x_cont2102,0.0,0.0,0.0,0.0,0.0
x_cont2103,0.0,0.0,0.0,0.0,0.0
