donor_id,x_cont1,x_cont2,x_cont3,x_cont4,x_cont5,x_cont6,x_cont7,x_cont8,x_cont9,x_cont10,x_cont11,x_cont12,x_cont13,x_cont14,x_cont15,x_cont16,x_cont17,x_cont18,x_cont19,x_cont20,x_cont21,x_cont22,x_cont23,x_cont24,x_cont25,x_cont26,x_cont27,x_cont28,x_cont29,x_cont30,x_cont31,x_cont32,x_cont33,x_cont34,x_cont35,x_cont36,x_cont37,x_cont38,x_cont39,x_cont40,x_cont41,x_cont42,x_cont43,x_cont44,x_cont45,x_cont46,x_cont47,x_cont48,x_cont49,x_cont50,x_cont51,x_cont52,x_cont53,x_cont54,x_cont55,x_cont56,x_cont57,x_cont58,x_cont59,x_cont60,x_cont61,x_cont62,x_cont63,x_cont64,x_cont65,x_cont66,x_cont67,x_cont68,x_cont69,x_cont70,x_cont71,x_cont72,x_cont73,x_cont74,x_cont75,x_cont76,x_cont77,x_cont78,x_cont79,x_cont80,x_cont81,x_cont82,x_cont83,x_cont84,x_cont85,x_cont86,x_cont87,x_cont88,x_cont89,x_cont90,x_cont91,C(cat0)[1],C(cat0)[2],C(cat0)[3],C(cat1)[T.2],C(cat1)[T.3],C(cat2)[T.2],C(cat2)[T.3],x_bin1,x_bin2,CT1,CT2,CT3,CT4,CT5
S154,-0.8523234,-1.1360312,1.3460317,0.102640495,0.5421589,0.481687,0.57031745,-0.42365724,1.4700675,-0.31510904,-0.7447204,-0.85234684,-0.23178938,-0.66853255,-1.674177,0.32085538,-0.78067315,1.2278892,1.0805359,0.9537929,0.68781626,1.6511801,0.7950685,1.8060474,0.77315533,-0.70075977,-0.5330129,-1.0935313,0.7521759,1.4075521,-0.09264414,-1.181482,-1.4789745,1.0378718,-1.2767844,0.78912586,0.10857006,-0.5849498,-0.528272,0.5811564,-0.5399453,-0.17906366,-0.59514624,-0.7460867,1.6673081,-1.9278038,1.107344,0.064389944,-2.42299,0.3017197,0.3253821,-2.0643961,-0.88196045,0.64266825,-0.10722861,0.8538638,-0.402414,0.879059,1.0064867,1.3154801,-0.57200736,0.026162088,0.5654178,0.4896982,1.0778385,0.79319143,0.48752812,1.175299,2.9148376,1.6997136,-0.27513075,0.23172179,-0.31607738,-1.3212818,-0.13550076,-0.7745894,0.50577253,0.9111948,0.6081837,-0.536508,1.1726248,0.5940171,-1.9622698,-0.34803495,0.6336664,-0.24511962,0.9109968,0.22984797,1.2324232,-0.50038403,-1.5351802,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,43,0,7,0,1
S155,-0.026623096,0.6005033,-0.7824024,-0.3464998,-0.50452685,1.220926,-1.253581,-1.0909481,-0.19575396,-0.4060191,1.3878831,1.6116029,1.0744574,1.8533853,-0.6943707,0.79064065,-0.8840793,0.7573209,0.061138157,1.4471843,-1.9934033,-0.20224933,-2.2161698,0.64854676,2.4160955,1.1857473,0.3291276,-0.03029283,-1.44408,-0.020712843,-0.724764,-0.024463534,0.8390754,-0.37116596,-0.9621852,1.6055245,-0.25552455,-0.8099179,0.19462541,-1.3745853,2.5249114,0.83458155,-0.57252717,0.9011028,-0.14339866,0.16308944,-1.032686,-1.5179336,0.25791547,-0.7265573,-0.85738313,-0.53885126,1.2248999,-0.7116931,1.0394323,0.7432563,1.9813778,-0.88606614,-1.6247547,-0.04453408,0.3534216,-0.010337772,-0.9000639,0.4184835,-1.0942974,0.6277265,-0.7394686,-0.6889657,-0.07894074,-0.55200326,-1.9089185,-0.10064036,1.0657651,-1.6431345,0.17770675,-0.5135312,1.191695,0.31378528,-1.5774243,0.14293768,-1.061682,0.2774168,-0.2651428,-0.088641904,-1.1668258,-0.94246745,1.2357494,-0.6528679,-2.0228508,1.3028489,-0.94819605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,33,36,8
S156,0.590843,1.8721913,-1.5277811,-0.5554978,0.887442,0.3452793,0.6640104,-0.023220219,1.3217102,-0.74535334,1.9407098,-0.973655,-1.0322694,0.21401282,1.1697526,0.9260233,1.8912387,1.148763,0.60094917,-0.1461267,-0.9583499,-2.0105093,-1.411122,-0.84781396,1.1542009,-0.03766982,0.6741399,-0.7996103,0.9362187,1.034982,-0.6121028,0.89808863,0.23379974,-0.094909675,0.591186,1.7992121,-0.23460124,-0.48986658,0.5207748,0.110452436,0.18319573,1.1383519,0.2869697,0.57467264,-0.1570369,0.45809,-0.9498034,-0.9409181,0.88984334,-0.23299278,1.703254,0.40806118,-0.10805445,1.0120009,-0.48072663,0.20821752,0.012590825,1.091898,0.6785863,2.4049842,-1.6079359,1.4690799,-0.020625364,-0.10350139,0.1673779,0.69553655,-1.1961334,0.859466,-0.70228267,0.57317716,0.1520335,-0.5380185,-0.8199917,0.45629576,1.4993771,-1.8361529,-0.7174438,-0.36695835,-0.77619445,0.14212103,-0.81242174,0.6368938,0.41679752,-0.92317027,-0.19790654,0.62241447,-0.4576279,-0.81785715,-1.6184231,-1.0875698,-0.4142546,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,0,0,179,0
S157,0.45340684,-1.2848018,-0.0579609,1.5471555,-0.68736243,2.0747633,0.13018927,0.10834293,-1.8398412,1.8921812,-0.36836204,1.2123425,0.7998856,-0.62506926,0.4264649,-0.30706295,1.0688949,-0.5378548,0.7129117,-0.8599336,1.1164184,-0.75534815,1.312637,-0.87194407,-0.8122225,-0.70410067,-2.3565698,1.2658812,-0.61724555,1.123085,0.92514515,0.32726887,0.19766593,-0.8878995,1.0057425,-0.6826051,0.034718912,-1.7497232,1.1942774,1.0660064,-0.6701438,-0.7040608,-0.60641724,1.4714593,-0.7768049,-0.015359539,-0.56507427,0.87261665,1.2235705,1.1287336,-1.7233031,1.709585,1.571012,1.365546,-0.0872004,-0.53940946,-0.098030806,0.6646219,-0.48411208,0.6834231,1.8941263,-1.199915,0.36573565,0.24389996,0.44792822,-1.5499591,-0.2261056,0.7408174,0.8328251,0.86824197,-2.3271537,-0.25976118,-0.031833358,0.64468396,0.5437773,-1.2667174,-0.8444172,2.1649714,0.51531816,-0.42692235,0.047266614,0.4987928,-1.1131119,-2.3285468,-1.0135483,-0.5893625,0.5660626,-0.46192917,-1.906464,1.693892,1.5500009,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,49,76,4,1,18
S158,-0.109586366,0.07368745,-0.4723031,0.81990665,-0.85659087,-0.0448935,-0.2436182,1.8940912,-0.9450079,-0.814716,-0.052096207,0.92120224,-0.35606053,0.36327752,0.11298294,-0.29817325,-0.83063245,-0.20640345,-0.21023734,-1.1461868,0.23964539,0.066365995,-0.29204684,-0.5489519,-1.4403082,-2.1607358,0.14100412,-0.15921149,1.7705286,-0.3733956,-0.2498143,0.508391,0.53437555,-0.4629542,0.34807542,0.006292875,0.42116207,0.8694498,0.40780392,-1.5146598,-1.1366849,-0.20817284,0.5725664,-0.14518651,1.2682564,-0.55088055,0.11139,-0.9279298,-0.060104642,0.5875846,-2.295745,0.18778531,-0.3073228,-2.1486416,0.6399002,0.08576704,-2.0356321,-0.96513534,0.45997587,-0.5819781,1.453514,0.4683207,0.5449028,2.0664651,1.1626347,0.38270903,0.41256002,0.014792704,0.20171152,2.9916453,0.22210108,0.79764044,-0.2112149,-0.2780864,-1.1459665,0.70038307,-0.54597265,0.4286803,0.5855114,-1.0565715,-0.34259045,1.2222673,-0.48114002,0.15063266,-0.29420912,0.9338578,-0.43932006,-1.649247,1.0701294,-1.7766335,1.0345885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,18,18,20,41,27
S159,-0.13691376,0.8461841,0.34228674,0.77071345,1.1524466,0.5755679,0.4625683,0.70449907,-0.120750554,-0.7820773,-0.19780625,-0.08546366,2.4791389,1.0968943,-0.3195057,-0.98387223,0.5701338,0.6920338,-0.6779814,0.17831905,1.447052,0.7325575,-0.03022192,0.36879304,-0.20297523,-0.02605464,0.02680999,-0.6591606,-2.047945,-0.18713431,0.4295685,0.04752557,-0.96881825,-0.7029271,0.27806038,1.3962259,-0.50897884,0.62387526,-0.6618822,0.42362314,-0.4561901,-0.93675256,-1.5845256,0.5458453,-2.0914118,0.59832656,-0.7327301,0.7408584,-1.8786193,-1.8993647,0.053220034,1.7289217,0.03309613,-0.19413455,-0.40911657,-0.28397593,1.1336685,-0.93340546,-2.3225305,0.186261,0.88639647,1.4762038,-0.08372511,-0.23701623,0.7152397,-0.9706153,-1.7463359,0.9534276,0.69474965,-2.0652335,0.8710636,0.39606276,-0.47014806,1.228914,0.9396873,0.32308158,-0.5885729,1.6936004,1.7125773,-0.69388425,1.2075468,1.3711144,1.6350818,-0.61139965,-2.043678,-0.79255724,-0.61537576,0.5807437,-1.8507271,-0.3078279,-0.46063766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1,1,15,103,9
S160,0.13327882,-0.5795063,-1.0564405,0.038533974,-2.262441,0.062305637,0.10656801,1.2118806,-0.5889402,-0.16437916,-0.7126253,1.1702946,-1.685769,-1.3210366,0.4185252,0.15865111,-0.11717958,-0.6101304,0.10108453,0.43556604,0.7315531,-0.7686858,-1.7568403,-0.008326894,0.22042179,-0.35336658,-0.29130277,-1.3916878,-1.351412,0.8393733,-0.9989725,-1.7419593,3.279114,0.601714,0.06326131,-0.06534014,1.1420512,-0.6451077,-0.348133,-0.32026517,-1.2644806,-0.56252056,0.16065207,1.460165,0.32993308,-1.3791523,0.09516847,-0.2111228,-1.7982655,0.14836487,-0.093785,-1.5094408,0.020279685,0.6840264,0.85863274,-0.015424398,0.7384724,0.8995581,0.13260436,0.07034436,-0.1446759,0.14581658,-0.068262145,-0.004795731,-0.44838873,-0.23200911,-1.5835218,-1.21683,-0.4653816,0.9831846,-0.47206008,-0.31748492,-0.30162045,1.1548527,-0.6781209,-0.34310582,1.5396467,-0.5798086,-0.60834014,-0.115561634,0.25330043,-0.028579071,1.5051616,0.5811817,-0.08552294,0.746153,-0.31485632,-0.26391295,-0.9191994,-0.49324962,-1.3382713,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,9,50,26,3,32
S161,0.35196096,-0.47166675,-0.56504154,1.6181616,-1.4430283,0.41500303,-0.8866334,-0.04800017,0.59877914,-0.8994779,-0.29684445,0.46218333,0.543456,1.8120655,-0.19222024,1.7278605,-0.016263152,-0.10881222,-1.2668422,1.4552568,1.0936673,-1.1124774,0.8266211,-0.3101026,-0.5782866,0.05815751,0.2334747,-0.19861113,1.71246,1.3425716,1.1787956,-1.1488348,0.49779138,-0.7535794,1.1547776,0.1389004,0.8976315,0.018030545,-1.0099295,0.6383159,-0.32443556,-1.10149,0.4409709,-1.0476122,0.6967525,-2.0917435,1.1065902,0.062129524,-0.6006915,2.6043909,-0.35495025,0.52287453,1.4367995,0.7610546,-0.040131193,1.1461636,-0.82422984,-0.06133685,-0.38847122,-0.59319437,-0.7436794,1.8979275,-0.8019674,0.31897554,-1.1322781,0.73276424,-0.2070788,1.3467481,-0.10702266,0.18522558,0.58258426,-0.2767593,-0.5867798,0.66072774,-0.6688943,0.29097667,1.2574434,0.22586936,1.7555125,-1.2887194,-2.3504841,-2.7257228,0.6336879,-0.8443177,-0.6388061,0.08904302,0.7035453,0.7209775,-0.82053846,-0.42637193,-0.56915534,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,31,66,20,33,34
S162,-0.006210287,-0.22271726,-0.14269128,0.26992154,1.3063372,1.210118,-0.10166656,-1.4725498,0.7796637,0.035155643,-1.8334852,-2.7207007,0.70562977,3.224802,0.97396415,-0.16876124,0.12496351,-0.54275113,-0.89353234,-1.4745601,1.3777682,0.4266402,1.7987688,1.8712136,0.73103356,-1.1479368,-1.153387,-1.6375846,0.80378586,1.37152,0.5207787,0.15423943,1.3907951,0.7821611,-1.6619493,-0.7290711,-0.18078008,-1.6238489,0.43235895,-0.92495996,-2.4840071,-0.09826281,-0.26354173,-0.36397836,-0.7158258,1.390167,-0.632694,0.28976697,-0.16616349,-0.48824495,0.7055234,-0.45813695,0.8505075,0.4420661,-0.6507897,-0.32746035,-0.8080472,-0.5511317,0.21007405,0.100604825,0.6142524,-1.3948731,-0.51881826,-0.5722206,-1.1184704,-2.0267878,0.15604645,0.37546703,1.237522,1.7563008,0.05850581,0.6008789,0.98699254,1.3719422,0.96686256,2.1966689,0.71915776,2.2051816,-1.155864,0.932546,0.625124,1.4925095,0.80249774,0.76484764,-0.2614621,-1.0914991,-0.99989814,1.6727834,-1.1131151,-0.0027534973,-0.07237612,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31,8,20,12,23
S163,-0.45176503,-0.73477674,0.82163024,0.14983025,0.33711118,-0.75663114,1.237752,0.0026421552,-0.15433432,1.3105179,-0.35709646,1.4473305,0.29835576,-0.85154825,-0.82494235,0.54653233,2.1816664,0.45044032,-0.32930577,0.26457953,-0.45379916,0.42320293,0.25715292,0.06402836,0.009513779,-0.6215754,-0.53462565,-0.4272365,1.6340821,0.8899093,0.5432749,-0.8433116,0.91224605,-2.342325,-1.1406704,1.8118815,-0.2766188,-0.21399677,-1.4627872,1.3332756,-1.4310658,-0.45011246,-1.2691534,1.5423172,-0.52750003,0.55976456,0.88628864,-1.1062968,0.019055916,0.43232965,-0.2775571,-0.48119968,-0.5452664,0.47468504,-0.30393457,0.44039795,-0.6104044,0.6194123,-0.5095453,1.894667,-0.016607955,-0.17560822,-0.17199033,-1.4506483,-1.0280224,0.5422194,0.38338622,0.28723785,-0.40408498,0.03959241,1.3613243,-1.1479359,0.9203599,-0.08141279,-0.3293417,0.3546804,-0.9667099,0.68978447,-1.263568,0.2100059,2.6981928,0.97868115,0.43918702,0.012149845,-0.5966998,0.0772859,-0.06763877,1.514559,0.88559115,0.41633588,-0.6378941,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,61,8,7,0,2
S164,-0.012793644,1.2975652,-1.1238077,0.9260617,-0.73512995,-0.2382959,2.1144476,1.4705247,1.6812769,1.0008262,-0.46227586,0.98243153,1.0871869,-0.41710132,1.1967921,0.4665279,-0.3426073,-1.5317324,0.17429222,-0.31967038,-0.034039345,0.7851982,-0.6788053,-0.8732397,-0.19540957,0.5758935,-0.86046165,-0.3348946,0.8053131,-0.6845494,0.09522184,-0.40491202,0.013867586,-0.7876766,-0.4893592,-0.21443991,1.8268168,-0.58647925,-1.679494,0.32519034,-0.2958993,-0.20995216,-0.4043768,-1.1038253,-0.03856675,0.5932785,-1.5118021,-1.1126645,0.0408141,0.57291067,-1.1807854,0.3131636,0.3011102,1.2139299,-2.3133986,1.1097662,-1.1983292,-2.3906448,-1.8188868,-0.62329394,1.2063967,0.5518164,0.95413554,1.8660895,0.00753652,0.40580848,-0.16052455,-0.0048296605,-1.611617,-0.6496474,-1.9545984,1.0819781,0.263307,1.6023079,-0.17108151,-0.67377603,-0.17312238,0.24856499,-0.35850435,0.19862618,0.7629468,0.4575298,-0.31734,-0.76233697,-0.02063462,1.1388644,-0.74161327,0.00053206907,0.16941495,-0.46833605,-0.70262325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,2,48,0
S165,1.1904016,1.075709,-2.1002645,0.74624,0.5353251,-0.80150086,0.99743783,-0.94444174,-0.76977396,1.3525274,-1.3036506,1.3839133,0.9814464,1.1306919,-1.8861183,0.87474304,0.771247,-0.27177247,1.0957032,-0.15789004,-1.4408785,-0.4302077,0.17238757,0.45415378,-1.1750815,1.2420753,-0.05812608,-0.28101906,0.3079753,0.865946,0.86491364,-0.41601667,1.0144392,2.1089582,0.96627134,0.23040126,-1.9745752,0.40449047,-1.3151506,0.2122825,0.17986378,-0.5808427,0.9282802,0.2729065,1.6832246,-0.7056739,-1.957363,1.0786322,-0.34882513,2.0334406,1.4480722,1.1929251,2.4726248,0.67059284,0.31261563,1.0116951,-0.29276526,0.16591108,-0.69325733,0.6968684,-0.28243634,-0.3288125,-0.75876784,0.6732298,0.162019,-0.09192697,-0.7194447,0.15221737,0.6078982,-0.56983817,-0.43268925,-0.44552642,0.10853194,0.9712405,0.32509226,0.96386945,-1.8044316,1.7028478,-1.2191579,-0.07244793,-0.47297582,0.6319323,0.21512772,-0.3288846,0.09700578,-0.040173706,1.1653405,1.4481949,0.80998313,1.3619815,-0.19158544,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,55,4,56,14
S166,-2.5493104,-0.19535404,0.86555016,-0.34109217,0.667024,0.025163412,0.30157852,2.0997312,0.12741326,-0.34536266,0.13259417,-0.75784934,1.9714342,0.48064965,-0.07894166,-1.1346743,0.5907155,0.5187421,1.6074817,1.4124329,1.4006461,0.069735415,1.7494582,1.1736817,-0.920904,-1.7048565,-0.32296148,1.2761921,0.17777868,-0.10813478,0.5971865,0.67623407,1.4311688,0.1832767,1.2664081,-0.8948808,0.09253472,1.4600197,0.90737647,0.71717495,-1.5947922,-1.5344553,-0.49890178,0.8088751,-1.5803117,0.6514555,0.72511643,0.6844798,-1.3726914,0.13481528,0.14574884,-1.823738,-0.32937726,0.4716607,0.56085193,-1.0279268,-0.6659294,-0.3172746,1.5257517,1.0647752,0.86331093,-0.68267715,-0.5180852,0.039587945,0.13140982,0.81265867,0.69865716,-0.4769569,-1.8231732,1.540898,0.8020683,-0.26236784,1.2031277,-0.43042636,0.48951763,1.4101012,-0.045928672,0.9674486,-0.19709422,0.23323458,-0.91199315,-0.046514478,-0.97770995,0.14864613,-1.115989,-0.9296999,0.27730492,-0.20806547,1.0602183,-0.9035072,0.30935425,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0,0,156,23,3
S167,-1.3535483,1.7544239,1.806488,-0.26801425,-0.04044978,-0.35563853,1.4828341,0.13705094,-1.0258021,-0.22720519,1.2973998,-0.36672553,0.23220168,1.1007568,0.5404936,0.45991358,-0.7960541,0.18916813,0.8356803,0.36879942,-1.0995028,0.8749941,1.494009,-0.60824335,-0.19013938,0.06243166,1.3945032,0.9465056,-0.22290298,0.117253594,0.23265114,0.058873132,-0.47098985,-0.2687236,-0.48826042,0.4573433,0.9322103,-0.9400874,-0.3709609,1.4936436,-0.36838013,1.5006056,0.74095076,0.66669106,-1.2184243,1.2125977,-1.0411738,-2.323154,2.0682833,-0.70833594,-2.0263503,-0.72596097,1.4181813,1.4407433,1.2170863,-0.7702043,0.036731675,-0.572227,-0.26217392,-0.24515104,0.5107656,0.12926191,-0.6155045,-2.2137268,0.15152635,1.0687748,-2.5927312,2.1464658,0.99749655,-0.63539255,1.2410774,0.38711125,-0.8947453,0.8450889,0.7554692,0.866205,0.6497699,0.26839006,-1.1219269,-0.06449811,-0.4448195,-0.84891284,-1.6638917,0.18606168,0.90259814,0.8944212,-1.522396,0.8935532,-0.7564823,0.074574605,-0.7947185,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0,0,1,90,0
S168,1.0352242,1.2545387,-0.41271523,-0.3010714,-0.74215,0.4457071,0.34300327,0.38287708,-0.6886042,-0.50093305,0.9521553,-2.8297489,0.46606007,-0.85121787,-0.8961889,0.9067365,-0.57242197,1.1685073,1.6202866,1.3794155,-1.5544173,1.9275862,-1.8030236,-0.01678943,0.12030203,0.4913648,-1.2095643,-0.60592204,0.030808128,1.5360934,-1.041992,1.1179152,0.6281349,1.4134337,0.13062589,-0.4624646,-2.278339,0.48116258,0.11382367,-0.87759143,0.053139556,0.8681413,0.4754934,1.0057614,1.3169489,0.9785341,-1.6264825,-1.0087355,-0.9065868,-1.3314011,-0.021826573,-0.05627081,1.2301586,-0.50733757,-1.2283692,-1.9839603,-0.42206815,-1.5311296,0.25420022,0.80409557,-0.63513845,-0.22000575,0.95281917,-1.0637131,-1.9463732,-0.6313225,0.23664273,-0.8919494,0.74544656,0.2991537,-1.6035011,0.8620009,0.6554044,-0.69975317,-0.089247026,0.69189316,-0.063831165,-1.0084323,1.26258,0.6174114,1.8268996,0.9782917,0.20450352,-0.75820625,-0.7579201,-0.75369155,0.70197064,-2.1055858,-1.3005805,-0.05964538,-0.071150586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,27,22,12,42,7
S169,1.1099949,0.06562658,2.2304509,-1.2392023,1.3848219,-2.0220597,-0.05659192,-1.1155536,-1.6917074,-2.0426319,2.395914,-0.28165856,-0.9315613,-0.81391984,0.119478606,0.5398058,-0.71983755,0.5371855,0.22086474,1.1736249,1.2739514,1.2472035,0.27081066,-0.50949043,-0.09341289,-0.003540792,0.5627608,0.36178723,0.9420369,1.1545079,1.7211105,-1.4294096,1.053465,0.57005525,0.84756106,0.3660758,1.9398826,-1.3558834,0.42339504,-0.7355269,-0.4397128,-0.094390444,-0.6300358,-0.2560936,0.5985496,2.796905,0.7729307,-0.34915397,2.2785068,-0.5216523,1.5760661,0.15084495,0.7713128,0.13640131,1.8225808,-0.33810207,0.4675945,0.2709419,-1.3340282,1.0672494,0.94675285,-0.34026214,0.10409444,-0.20428571,-1.5026138,0.7747528,-0.37335408,-0.7229167,0.62691826,0.22394052,0.5381481,1.2249956,1.7020378,0.7458685,1.4869165,-0.5948601,-0.060624637,-0.64393634,0.7802498,-0.5754577,0.240262,-0.27827236,-0.66508627,0.09743817,1.1518124,1.4044203,-0.08243467,0.051879603,-0.32436574,-1.0700033,0.7085053,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,167,2,0,0,0
S170,0.011393141,1.0055068,-0.7355785,0.13609146,0.21710555,-1.1881982,1.7364532,1.2490829,0.7158097,-0.045783967,1.6465148,-0.63417995,-1.8285158,0.1642686,1.103349,-0.43470237,1.9990804,0.1548,-0.6979415,-0.15247384,0.45477378,0.0017190488,-0.10864944,-0.038223676,-0.4260954,-0.50975144,1.8454853,-0.40923488,-0.33299878,0.66817975,0.72217834,0.42484272,0.16268381,-0.26046512,1.4686902,1.2898773,-1.3143113,0.4462178,-0.61576676,0.30864167,0.5175581,-0.14175896,0.30651045,0.1631807,-0.14940894,-0.5816499,0.900791,1.8367432,-1.1519184,1.293563,0.21924314,0.076837264,-1.0955061,0.9199512,-0.15053128,0.899699,2.0781612,1.8192713,0.453464,0.18534797,1.7788485,-0.8650769,1.082863,0.48187047,-2.2860637,2.2501976,0.27008143,1.074902,0.1913039,-0.4277355,0.070038825,0.55184305,0.09729208,-1.677588,-0.013021604,0.7606536,-0.9197554,-0.32038963,-0.4429826,0.54217786,1.1791508,0.92995876,0.4573298,1.5116398,0.042684257,0.39201814,-0.049986094,0.19245142,0.9426124,0.37007698,0.63909227,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,1,4,101,36
S171,0.14030987,1.0892261,-0.4520753,-0.47220433,0.046538636,0.6427724,-1.6740202,-0.6874422,-0.11907406,0.40884113,-0.5748949,-0.92594266,0.10133146,0.05224926,-1.0124856,0.6742746,0.43440714,-1.2342798,1.9282792,-0.8143572,-0.3700972,1.3371181,-1.5149854,0.45701402,1.0205885,-1.4097843,0.5502462,-1.2400564,0.94221836,0.25575054,-1.8566612,-0.30672,-0.90056324,1.4625539,-0.9201011,0.13302346,0.18918283,-0.36992577,-0.8315986,-0.78311694,1.1716751,-0.059387095,1.0448219,0.6576214,0.40262064,1.8290416,0.13601224,-0.8132825,-0.12503134,0.79135895,-1.1194861,1.1972829,0.7759839,-1.3239778,1.7282221,-0.5794626,-0.30450034,-1.3102505,0.65296423,-0.17843322,-0.48956743,-2.1916277,-1.238985,-0.9414318,1.4092507,0.46729514,-0.15877824,-0.09061954,-1.1243904,-0.50351423,0.85946816,1.1562555,0.16118003,0.69403124,-0.7402748,0.31163394,0.6533994,-1.099159,-0.7959169,-1.3476824,0.4546036,0.023774888,0.5673127,1.2714171,-0.45934612,-0.39712477,-1.1438117,-0.40946913,-1.1973759,-1.9928571,-1.9645654,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,7,1,141,32
S172,1.154047,-0.012894895,0.7018031,-0.44534546,0.97005546,0.30600128,0.1910824,-0.14502616,-1.4634056,-1.4235227,-0.48820314,-0.1565496,1.3603182,2.8679693,-0.71081877,-0.756645,1.2706864,-2.5865452,0.34878537,-0.21460459,-1.3911674,-0.21456103,0.70889896,-1.5619054,-1.0039961,-0.6681915,-0.021352787,-0.6395227,-0.24599358,0.5724511,0.6746957,-1.1829069,0.8527776,-0.18145348,0.81719834,-0.5888326,-0.078714274,0.04593574,-0.946736,0.61747587,-0.5942664,-0.20025407,0.16073777,0.62156546,0.39675048,-0.39859894,1.5758123,0.9660512,-1.031638,0.11172119,-0.38017583,-0.7282028,-1.3802623,0.52880573,0.5165963,1.3183652,0.8767118,-0.24581099,0.8333753,-0.18094057,-0.11493896,-1.209182,-0.67386943,-1.9251361,1.0636418,-0.8477664,0.07412881,-0.037497357,-0.035530824,-1.1831387,2.4016628,-1.2984434,0.18041913,1.7678114,-1.9974847,-1.97946,-0.9130029,0.8137759,0.7873182,-0.0967133,-0.040380042,0.80797106,-0.3096176,-1.9304944,-0.29739976,-0.2309443,1.5120659,-0.8695348,1.6348083,0.09866084,0.028644284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,106,86,0,0,2
S173,0.1112535,0.76418173,-0.88625014,0.0038959575,0.058427863,0.043820973,0.5991337,-0.32265016,-0.16371663,0.12707338,0.62540233,-0.67032325,-1.1099474,0.5620372,1.0903622,-1.0900031,0.011292817,-0.08685746,-0.8848979,0.5434935,-0.88982016,0.38328025,0.8675333,-0.9169287,-1.9980986,1.2254137,-1.2935325,0.22567505,0.10485153,-1.5203547,0.5744862,-1.2470042,0.04785731,0.22918974,0.7172063,1.5712585,-1.0735961,0.25768656,-0.9206146,0.07550871,0.6424866,-0.87452614,0.8474126,0.51189476,-1.8389493,0.2713172,-0.9293827,-0.1736222,-1.6984379,-1.0762848,1.6795108,-1.3194922,-0.0979823,-0.2580159,0.4047781,-0.5240149,0.020654712,-0.3412461,-0.8791415,-1.5429345,-1.9679706,-0.4333993,-0.21007118,-1.2179915,-0.42069453,1.4447562,-0.103546314,1.013779,1.8334224,0.30418012,-0.23470613,-1.381775,0.8237874,1.2644074,1.1455967,2.3681126,0.20484614,0.6141006,-0.35882667,-0.46205962,-0.752315,0.84683144,0.7397502,-0.39101088,0.943514,-0.580803,-0.3254366,-0.8982361,2.0582945,1.506588,0.5213154,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0,56,7,122,14
S174,-0.15339126,-0.55183434,0.6311815,0.618817,-1.2031648,-1.5249453,-0.8595653,0.22949037,-0.82943326,0.89682055,1.4874332,-1.3103343,1.5887252,2.664629,-0.29191828,-1.491477,-0.41389722,-0.26129362,-0.7673259,-0.62869895,1.6589024,-1.9972663,0.78068584,-1.2059406,0.016355652,0.2593878,1.4017329,0.13983604,0.8508892,-0.030658072,0.5872034,0.13522767,0.8149947,-0.017966216,-1.758231,-1.0463463,-0.79581124,-1.8759432,1.3234386,-0.19004725,-0.2610973,-0.59102154,-0.7743191,-2.214279,1.6399882,1.0380076,-0.6578623,-0.38166752,-0.060749307,0.7826233,-1.9071534,-0.8829304,-0.5198009,-0.11328848,0.08265717,1.5251967,0.20897223,0.7096464,0.2813929,0.65703404,1.4141023,0.52050817,0.70213723,-0.76151717,-0.16864768,-0.9346671,0.2632456,-0.9591576,0.5221116,-0.4231199,-0.58580446,-0.9961807,0.09834815,-0.87866414,-0.017326208,2.663241,1.5865505,0.7086306,-0.7987416,-1.0758404,-0.43174368,-0.19237879,-0.6534388,-0.8933741,-0.015235436,-0.70175713,-0.3538431,1.0529295,1.4509393,0.68880576,-0.23455149,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,61,9,49,3,5
